product_id,sku,product_name,category,subcategory,brand,price,cost,stock_quantity,avg_rating,num_reviews,launch_date,weight,is_eco_friendly,is_ai_enabled,is_bestseller,created_at,updated_at
PROD-2025-001573,NOR-SPO-1573,North Face Fitness Advanced 2025,Sports,Fitness,North Face,946.0,714.27,260,3.8,32,2025-08-28,4.21,True,False,False,2025-01-01,2025-08-28
PROD-2025-001574,PAT-SPO-1574,Patagonia Team Sports Advanced 2025,Sports,Team Sports,Patagonia,956.66,584.32,333,4.59,53,2025-11-25,9.58,True,False,False,2025-01-01,2025-11-25
PROD-2025-001575,REI-SPO-1575,REI Water Sports Ultra 2025,Sports,Water Sports,REI,401.71,315.88,226,4.08,21,2025-06-13,7.16,False,False,False,2025-01-01,2025-06-13
PROD-2025-001576,HP-ELE-1576,HP Laptops Smart 2025,Electronics,Laptops,HP,2345.05,1573.69,385,5.0,40,2025-11-11,0.51,False,True,False,2025-01-01,2025-11-11
PROD-2025-001577,ULT-HEA-1577,Ulta Supplements Max 2025,Health & Beauty,Supplements,Ulta,279.81,222.77,424,3.2,56,2025-04-26,3.58,False,False,False,2025-01-01,2025-04-26
PROD-2025-001578,L'O-HEA-1578,L'Oreal Makeup Advanced 2025,Health & Beauty,Makeup,L'Oreal,148.51,115.19,86,4.75,30,2025-04-15,3.27,True,False,False,2025-01-01,2025-04-15
PROD-2025-001579,L'O-HEA-1579,L'Oreal Wellness Smart 2025,Health & Beauty,Wellness,L'Oreal,281.11,211.53,303,5.0,36,2025-02-12,7.35,False,False,False,2025-01-01,2025-02-12
PROD-2025-001580,ADI-SPO-1580,Adidas Individual Sports Premium 2025,Sports,Individual Sports,Adidas,584.48,462.76,302,3.82,27,2025-10-17,9.64,False,False,False,2025-01-01,2025-10-17
PROD-2025-001581,NIV-HEA-1581,Nivea Makeup Ultra 2025,Health & Beauty,Makeup,Nivea,142.91,89.04,462,4.01,17,2025-04-23,6.21,False,False,False,2025-01-01,2025-04-23
PROD-2025-001582,UNI-FAS-1582,Uniqlo Watches Advanced 2025,Fashion,Watches,Uniqlo,523.92,331.41,342,4.2,133,2025-09-18,4.41,False,False,False,2025-01-01,2025-09-18
PROD-2025-001583,PAT-SPO-1583,Patagonia Fitness Pro 2025,Sports,Fitness,Patagonia,1151.67,722.82,339,4.74,0,2025-02-19,9.81,True,False,False,2025-01-01,2025-02-19
PROD-2025-001584,PRA-FAS-1584,Prada Clothing Smart 2025,Fashion,Clothing,Prada,310.39,228.4,327,5.0,106,2025-11-22,1.26,False,False,True,2025-01-01,2025-11-22
PROD-2025-001585,NIV-HEA-1585,Nivea Personal Care Smart 2025,Health & Beauty,Personal Care,Nivea,220.2,135.41,141,5.0,14,2025-03-05,9.56,False,False,False,2025-01-01,2025-03-05
PROD-2025-001586,CLI-HEA-1586,Clinique Personal Care Pro 2025,Health & Beauty,Personal Care,Clinique,265.61,202.42,108,4.88,4,2025-06-22,0.89,False,False,False,2025-01-01,2025-06-22
PROD-2025-001587,H&M-FAS-1587,H&M Clothing Advanced 2025,Fashion,Clothing,H&M,356.58,245.13,339,3.89,53,2025-02-25,6.58,True,False,False,2025-01-01,2025-02-25
PROD-2025-001588,CLI-HEA-1588,Clinique Skincare Classic 2025,Health & Beauty,Skincare,Clinique,60.04,41.92,294,4.38,45,2025-10-13,4.11,False,False,False,2025-01-01,2025-10-13
PROD-2025-001589,DC-BOO-1589,DC Fiction Classic 2025,Books,Fiction,DC,15.88,9.86,433,4.69,23,2025-06-03,9.79,True,False,False,2025-01-01,2025-06-03
PROD-2025-001590,H&M-FAS-1590,H&M Clothing Elite 2025,Fashion,Clothing,H&M,808.12,590.75,309,3.8,6,2025-03-14,4.16,True,False,False,2025-01-01,2025-03-14
PROD-2025-001591,SEP-HEA-1591,Sephora Personal Care Classic 2025,Health & Beauty,Personal Care,Sephora,303.32,223.54,377,3.66,33,2025-06-14,7.09,False,False,False,2025-01-01,2025-06-14
PROD-2025-001592,GUC-FAS-1592,Gucci Jewelry Advanced 2025,Fashion,Jewelry,Gucci,499.84,307.1,457,4.1,21,2025-11-26,5.28,True,False,False,2025-01-01,2025-11-26
PROD-2025-001593,IKE-HOM-1593,IKEA Decor Premium 2025,Home & Garden,Decor,IKEA,1102.87,704.03,33,5.0,39,2025-09-04,4.97,True,False,False,2025-01-01,2025-09-04
PROD-2025-001594,GOO-ELE-1594,Google Smart Home Ultra 2025,Electronics,Smart Home,Google,1231.15,897.38,358,5.0,122,2025-07-27,9.99,False,False,True,2025-01-01,2025-07-27
PROD-2025-001595,WES-HOM-1595,West Elm Garden Pro 2025,Home & Garden,Garden,West Elm,29.47,21.28,326,4.33,1,2025-01-21,8.95,True,False,False,2025-01-01,2025-01-21
PROD-2025-001596,HP-ELE-1596,HP Smart Home Advanced 2025,Electronics,Smart Home,HP,453.13,355.7,213,5.0,31,2025-10-26,6.99,True,True,False,2025-01-01,2025-10-26
PROD-2025-001597,NIV-HEA-1597,Nivea Supplements Premium 2025,Health & Beauty,Supplements,Nivea,302.44,218.9,387,4.09,90,2025-08-14,6.4,False,False,False,2025-01-01,2025-08-14
PROD-2025-001598,IKE-HOM-1598,IKEA Kitchen Premium 2025,Home & Garden,Kitchen,IKEA,780.82,581.66,13,4.21,22,2025-05-14,3.03,False,False,False,2025-01-01,2025-05-14
PROD-2025-001599,RAN-BOO-1599,Random House Educational Pro 2025,Books,Educational,Random House,59.18,37.0,53,4.28,10,2025-10-06,1.38,False,False,False,2025-01-01,2025-10-06
PROD-2025-001600,NIK-SPO-1600,Nike Individual Sports Advanced 2025,Sports,Individual Sports,Nike,1242.09,891.49,260,3.52,5,2025-10-19,7.45,True,False,False,2025-01-01,2025-10-19
PROD-2025-001601,THE-HEA-1601,The Body Shop Makeup Advanced 2025,Health & Beauty,Makeup,The Body Shop,184.9,141.44,462,3.81,50,2025-12-25,1.27,False,False,False,2025-01-01,2025-12-25
PROD-2025-001602,NOR-SPO-1602,North Face Team Sports Pro 2025,Sports,Team Sports,North Face,658.07,414.42,231,2.95,55,2025-05-10,9.68,False,False,False,2025-01-01,2025-05-10
PROD-2025-001603,WES-HOM-1603,West Elm Lighting Smart 2025,Home & Garden,Lighting,West Elm,462.13,334.63,494,5.0,2,2025-08-01,4.58,False,False,False,2025-01-01,2025-08-01
PROD-2025-001604,DEL-ELE-1604,Dell Headphones Elite 2025,Electronics,Headphones,Dell,2055.47,1624.61,260,3.82,17,2025-02-22,3.19,True,True,False,2025-01-01,2025-02-22
PROD-2025-001605,PEN-BOO-1605,Penguin Non-Fiction Premium 2025,Books,Non-Fiction,Penguin,8.82,5.46,391,5.0,173,2025-09-14,8.43,False,False,True,2025-01-01,2025-09-14
PROD-2025-001606,HOM-HOM-1606,Home Depot Decor Elite 2025,Home & Garden,Decor,Home Depot,242.09,161.74,399,5.0,21,2025-11-14,2.6,True,False,False,2025-01-01,2025-11-14
PROD-2025-001607,CLI-HEA-1607,Clinique Supplements Premium 2025,Health & Beauty,Supplements,Clinique,317.89,220.65,425,3.92,29,2025-07-31,3.7,False,False,False,2025-01-01,2025-07-31
PROD-2025-001608,PAT-SPO-1608,Patagonia Team Sports Smart 2025,Sports,Team Sports,Patagonia,448.58,345.38,174,5.0,44,2025-06-24,7.47,False,False,False,2025-01-01,2025-06-24
PROD-2025-001609,REI-SPO-1609,REI Fitness Advanced 2025,Sports,Fitness,REI,715.25,507.5,57,4.37,28,2025-12-26,8.35,False,False,False,2025-01-01,2025-12-26
PROD-2025-001610,PAT-SPO-1610,Patagonia Outdoor Smart 2025,Sports,Outdoor,Patagonia,114.24,74.77,279,5.0,29,2025-04-14,3.62,True,False,False,2025-01-01,2025-04-14
PROD-2025-001611,NOR-SPO-1611,North Face Water Sports Elite 2025,Sports,Water Sports,North Face,1116.95,892.22,446,4.44,168,2025-10-18,5.74,False,False,False,2025-01-01,2025-10-18
PROD-2025-001612,LOW-HOM-1612,Lowes Furniture Premium 2025,Home & Garden,Furniture,Lowes,176.28,134.26,275,4.61,59,2025-02-26,3.28,False,False,False,2025-01-01,2025-02-26
PROD-2025-001613,DEL-ELE-1613,Dell Headphones Elite 2025,Electronics,Headphones,Dell,1632.62,1272.85,427,3.48,11,2025-11-02,9.53,False,True,False,2025-01-01,2025-11-02
PROD-2025-001614,PRA-FAS-1614,Prada Accessories Premium 2025,Fashion,Accessories,Prada,582.6,422.29,116,5.0,162,2025-10-15,5.54,True,False,True,2025-01-01,2025-10-15
PROD-2025-001615,PRA-FAS-1615,Prada Accessories Premium 2025,Fashion,Accessories,Prada,785.49,547.82,182,4.3,3,2025-05-26,8.65,False,False,False,2025-01-01,2025-05-26
PROD-2025-001616,ADI-FAS-1616,Adidas Watches Advanced 2025,Fashion,Watches,Adidas,189.96,118.43,249,3.81,137,2025-01-19,9.28,True,False,False,2025-01-01,2025-01-19
PROD-2025-001617,SEP-HEA-1617,Sephora Personal Care Elite 2025,Health & Beauty,Personal Care,Sephora,222.08,137.03,111,4.64,119,2025-10-30,3.63,True,False,True,2025-01-01,2025-10-30
PROD-2025-001618,MAR-BOO-1618,Marvel Fiction Pro 2025,Books,Fiction,Marvel,23.71,18.04,19,3.56,43,2025-12-27,5.69,False,False,False,2025-01-01,2025-12-27
PROD-2025-001619,LOW-HOM-1619,Lowes Decor Max 2025,Home & Garden,Decor,Lowes,761.8,479.28,123,5.0,7,2025-08-02,7.33,True,False,False,2025-01-01,2025-08-02
PROD-2025-001620,UND-SPO-1620,Under Armour Fitness Pro 2025,Sports,Fitness,Under Armour,409.64,251.32,216,4.5,115,2025-12-10,9.64,False,False,False,2025-01-01,2025-12-10
PROD-2025-001621,SAM-ELE-1621,Samsung Gaming Pro 2025,Electronics,Gaming,Samsung,394.34,266.36,490,4.65,48,2025-09-18,2.4,False,False,False,2025-01-01,2025-09-18
PROD-2025-001622,UND-SPO-1622,Under Armour Individual Sports Elite 2025,Sports,Individual Sports,Under Armour,796.89,572.34,198,4.19,6,2025-02-12,1.52,False,False,False,2025-01-01,2025-02-12
PROD-2025-001623,ADI-FAS-1623,Adidas Jewelry Ultra 2025,Fashion,Jewelry,Adidas,665.16,433.05,418,4.3,0,2025-06-07,4.87,False,False,False,2025-01-01,2025-06-07
PROD-2025-001624,MAR-BOO-1624,Marvel Children Pro 2025,Books,Children,Marvel,42.42,29.54,178,3.87,20,2025-11-10,0.53,False,False,False,2025-01-01,2025-11-10
PROD-2025-001625,NIV-HEA-1625,Nivea Makeup Pro 2025,Health & Beauty,Makeup,Nivea,197.3,126.12,159,3.3,17,2025-01-07,0.52,False,False,False,2025-01-01,2025-01-07
PROD-2025-001626,MAR-BOO-1626,Marvel Comics Elite 2025,Books,Comics,Marvel,44.26,28.67,305,5.0,29,2025-09-18,5.52,True,False,False,2025-01-01,2025-09-18
PROD-2025-001627,HP-ELE-1627,HP Tablets Ultra 2025,Electronics,Tablets,HP,71.75,45.62,21,3.85,13,2025-09-04,4.61,True,False,False,2025-01-01,2025-09-04
PROD-2025-001628,HP-ELE-1628,HP Headphones Classic 2025,Electronics,Headphones,HP,2721.49,2090.17,209,3.91,45,2025-12-08,7.54,True,False,False,2025-01-01,2025-12-08
PROD-2025-001629,RAN-BOO-1629,Random House Educational Max 2025,Books,Educational,Random House,27.69,18.79,331,4.46,115,2025-08-17,3.32,False,False,False,2025-01-01,2025-08-17
PROD-2025-001630,SCH-BOO-1630,Scholastic E-books Classic 2025,Books,E-books,Scholastic,51.65,32.24,481,4.17,8,2025-05-31,8.84,False,False,False,2025-01-01,2025-05-31
PROD-2025-001631,DEL-ELE-1631,Dell Smartphones Classic 2025,Electronics,Smartphones,Dell,368.64,259.16,191,5.0,21,2025-08-25,8.11,False,False,False,2025-01-01,2025-08-25
PROD-2025-001632,ADI-SPO-1632,Adidas Individual Sports Smart 2025,Sports,Individual Sports,Adidas,286.47,175.24,298,5.0,92,2025-06-03,1.29,False,False,False,2025-01-01,2025-06-03
PROD-2025-001633,WIL-HOM-1633,Williams Sonoma Tools Premium 2025,Home & Garden,Tools,Williams Sonoma,715.55,445.83,100,4.28,6,2025-06-22,0.4,False,False,False,2025-01-01,2025-06-22
PROD-2025-001634,ZAR-FAS-1634,Zara Jewelry Ultra 2025,Fashion,Jewelry,Zara,660.75,398.88,240,4.58,6,2025-03-14,5.69,True,False,False,2025-01-01,2025-03-14
PROD-2025-001635,UND-SPO-1635,Under Armour Outdoor Ultra 2025,Sports,Outdoor,Under Armour,539.36,411.01,442,4.63,35,2025-05-06,3.71,True,False,False,2025-01-01,2025-05-06
PROD-2025-001636,MAR-BOO-1636,Marvel E-books Elite 2025,Books,E-books,Marvel,57.22,37.55,186,3.65,89,2025-12-14,6.7,True,False,False,2025-01-01,2025-12-14
PROD-2025-001637,NIV-HEA-1637,Nivea Makeup Max 2025,Health & Beauty,Makeup,Nivea,276.92,176.28,39,5.0,33,2025-10-07,8.52,False,False,False,2025-01-01,2025-10-07
PROD-2025-001638,NIK-SPO-1638,Nike Fitness Classic 2025,Sports,Fitness,Nike,459.08,333.43,27,3.76,31,2025-03-04,9.75,True,False,False,2025-01-01,2025-03-04
PROD-2025-001639,L'O-HEA-1639,L'Oreal Makeup Max 2025,Health & Beauty,Makeup,L'Oreal,57.64,39.03,475,4.2,75,2025-12-17,7.99,False,False,False,2025-01-01,2025-12-17
PROD-2025-001640,HAR-BOO-1640,HarperCollins Children Ultra 2025,Books,Children,HarperCollins,40.42,30.28,441,4.53,70,2025-10-28,8.37,False,False,False,2025-01-01,2025-10-28
PROD-2025-001641,ADI-FAS-1641,Adidas Shoes Ultra 2025,Fashion,Shoes,Adidas,622.57,437.72,393,3.52,37,2025-03-01,7.7,False,False,False,2025-01-01,2025-03-01
PROD-2025-001642,HAR-BOO-1642,HarperCollins E-books Pro 2025,Books,E-books,HarperCollins,44.01,29.09,294,4.03,89,2025-12-14,9.41,False,False,False,2025-01-01,2025-12-14
PROD-2025-001643,SEP-HEA-1643,Sephora Makeup Advanced 2025,Health & Beauty,Makeup,Sephora,212.92,166.89,105,3.71,55,2025-11-06,4.39,False,False,False,2025-01-01,2025-11-06
PROD-2025-001644,MIC-ELE-1644,Microsoft Tablets Max 2025,Electronics,Tablets,Microsoft,513.24,337.56,340,3.58,5,2025-02-10,4.73,True,True,False,2025-01-01,2025-02-10
PROD-2025-001645,SCH-BOO-1645,Scholastic Educational Pro 2025,Books,Educational,Scholastic,21.44,13.84,127,5.0,122,2025-01-30,7.84,False,False,True,2025-01-01,2025-01-30
PROD-2025-001646,ULT-HEA-1646,Ulta Personal Care Smart 2025,Health & Beauty,Personal Care,Ulta,86.39,53.26,284,5.0,11,2025-01-15,4.47,False,False,False,2025-01-01,2025-01-15
PROD-2025-001647,ZAR-FAS-1647,Zara Clothing Ultra 2025,Fashion,Clothing,Zara,402.4,268.41,366,4.46,78,2025-07-29,5.35,False,False,False,2025-01-01,2025-07-29
PROD-2025-001648,CLI-HEA-1648,Clinique Skincare Elite 2025,Health & Beauty,Skincare,Clinique,129.51,100.89,452,4.62,40,2025-01-06,0.96,True,False,False,2025-01-01,2025-01-06
PROD-2025-001649,NIV-HEA-1649,Nivea Makeup Elite 2025,Health & Beauty,Makeup,Nivea,132.04,88.73,182,3.7,42,2025-07-24,4.62,False,False,False,2025-01-01,2025-07-24
PROD-2025-001650,ADI-FAS-1650,Adidas Bags Max 2025,Fashion,Bags,Adidas,260.54,182.02,57,4.41,2,2025-12-16,3.24,True,False,False,2025-01-01,2025-12-16
PROD-2025-001651,NIK-SPO-1651,Nike Water Sports Ultra 2025,Sports,Water Sports,Nike,532.8,425.97,70,4.91,24,2025-01-17,0.72,True,False,False,2025-01-01,2025-01-17
PROD-2025-001652,UNI-FAS-1652,Uniqlo Accessories Classic 2025,Fashion,Accessories,Uniqlo,221.82,164.53,43,4.16,13,2025-02-10,8.25,False,False,False,2025-01-01,2025-02-10
PROD-2025-001653,HOM-HOM-1653,Home Depot Garden Max 2025,Home & Garden,Garden,Home Depot,1453.8,914.3,91,4.79,26,2025-08-05,9.9,False,False,False,2025-01-01,2025-08-05
PROD-2025-001654,UND-SPO-1654,Under Armour Water Sports Premium 2025,Sports,Water Sports,Under Armour,743.46,542.71,470,4.14,38,2025-06-14,7.99,True,False,False,2025-01-01,2025-06-14
PROD-2025-001655,HP-ELE-1655,HP Headphones Smart 2025,Electronics,Headphones,HP,1322.3,822.44,137,5.0,180,2025-12-14,9.13,False,True,True,2025-01-01,2025-12-14
PROD-2025-001656,UND-SPO-1656,Under Armour Fitness Classic 2025,Sports,Fitness,Under Armour,108.29,71.36,395,3.69,8,2025-09-30,4.42,False,False,False,2025-01-01,2025-09-30
PROD-2025-001657,SEP-HEA-1657,Sephora Skincare Ultra 2025,Health & Beauty,Skincare,Sephora,222.89,133.97,288,3.36,13,2025-12-05,9.52,False,False,False,2025-01-01,2025-12-05
PROD-2025-001658,MAR-BOO-1658,Marvel Fiction Premium 2025,Books,Fiction,Marvel,58.47,43.71,366,4.12,112,2025-04-30,4.19,False,False,False,2025-01-01,2025-04-30
PROD-2025-001659,PEN-BOO-1659,Penguin Fiction Max 2025,Books,Fiction,Penguin,57.3,38.71,166,4.05,8,2025-02-09,5.41,False,False,False,2025-01-01,2025-02-09
PROD-2025-001660,ULT-HEA-1660,Ulta Wellness Ultra 2025,Health & Beauty,Wellness,Ulta,54.19,32.85,34,3.58,31,2025-09-29,8.09,False,False,False,2025-01-01,2025-09-29
PROD-2025-001661,DC-BOO-1661,DC Comics Pro 2025,Books,Comics,DC,29.94,19.71,121,5.0,21,2025-06-22,5.74,False,False,False,2025-01-01,2025-06-22
PROD-2025-001662,NIK-SPO-1662,Nike Individual Sports Classic 2025,Sports,Individual Sports,Nike,213.68,165.61,347,5.0,51,2025-05-18,8.07,False,False,False,2025-01-01,2025-05-18
PROD-2025-001663,LOW-HOM-1663,Lowes Furniture Ultra 2025,Home & Garden,Furniture,Lowes,378.08,270.16,154,4.31,43,2025-10-07,2.21,False,False,False,2025-01-01,2025-10-07
PROD-2025-001664,WES-HOM-1664,West Elm Decor Premium 2025,Home & Garden,Decor,West Elm,1432.61,948.79,318,5.0,36,2025-04-04,1.98,False,False,False,2025-01-01,2025-04-04
PROD-2025-001665,ADI-FAS-1665,Adidas Clothing Ultra 2025,Fashion,Clothing,Adidas,668.37,474.17,307,3.93,85,2025-07-22,6.06,False,False,False,2025-01-01,2025-07-22
PROD-2025-001666,HP-ELE-1666,HP Laptops Ultra 2025,Electronics,Laptops,HP,2054.43,1510.43,129,4.44,36,2025-09-18,7.51,False,True,False,2025-01-01,2025-09-18
PROD-2025-001667,APP-ELE-1667,Apple Gaming Classic 2025,Electronics,Gaming,Apple,2967.6,2062.42,271,4.14,46,2025-10-03,6.08,True,False,False,2025-01-01,2025-10-03
PROD-2025-001668,MAR-BOO-1668,Marvel Non-Fiction Premium 2025,Books,Non-Fiction,Marvel,9.64,6.04,445,4.33,43,2025-11-01,6.1,True,False,False,2025-01-01,2025-11-01
PROD-2025-001669,NIK-SPO-1669,Nike Team Sports Advanced 2025,Sports,Team Sports,Nike,715.2,436.76,65,3.8,30,2025-08-09,7.76,False,False,False,2025-01-01,2025-08-09
PROD-2025-001670,ADI-FAS-1670,Adidas Watches Ultra 2025,Fashion,Watches,Adidas,481.99,370.55,175,4.13,52,2025-09-22,5.95,False,False,False,2025-01-01,2025-09-22
PROD-2025-001671,CLI-HEA-1671,Clinique Makeup Premium 2025,Health & Beauty,Makeup,Clinique,209.68,164.96,15,3.63,102,2025-01-26,7.73,False,False,False,2025-01-01,2025-01-26
PROD-2025-001672,ADI-SPO-1672,Adidas Outdoor Advanced 2025,Sports,Outdoor,Adidas,366.41,265.88,205,4.38,28,2025-05-24,2.52,True,False,False,2025-01-01,2025-05-24
PROD-2025-001673,HAR-BOO-1673,HarperCollins Children Max 2025,Books,Children,HarperCollins,56.18,43.27,151,3.79,13,2025-08-27,0.65,False,False,False,2025-01-01,2025-08-27
PROD-2025-001674,L'O-HEA-1674,L'Oreal Supplements Advanced 2025,Health & Beauty,Supplements,L'Oreal,288.54,175.82,439,3.77,55,2025-11-28,9.63,True,False,False,2025-01-01,2025-11-28
PROD-2025-001675,UNI-FAS-1675,Uniqlo Watches Advanced 2025,Fashion,Watches,Uniqlo,262.15,207.74,487,4.1,48,2025-05-01,7.37,True,False,False,2025-01-01,2025-05-01
PROD-2025-001676,PAT-SPO-1676,Patagonia Fitness Classic 2025,Sports,Fitness,Patagonia,807.01,507.07,485,4.05,44,2025-06-13,8.2,False,False,False,2025-01-01,2025-06-13
PROD-2025-001677,NIK-FAS-1677,Nike Clothing Ultra 2025,Fashion,Clothing,Nike,516.77,398.92,306,4.0,52,2025-03-06,6.16,False,False,False,2025-01-01,2025-03-06
PROD-2025-001678,UND-SPO-1678,Under Armour Fitness Elite 2025,Sports,Fitness,Under Armour,760.71,457.87,128,5.0,0,2025-11-21,9.29,True,False,False,2025-01-01,2025-11-21
PROD-2025-001679,UNI-FAS-1679,Uniqlo Jewelry Smart 2025,Fashion,Jewelry,Uniqlo,484.24,299.92,100,4.98,67,2025-10-26,4.12,True,False,False,2025-01-01,2025-10-26
PROD-2025-001680,CLI-HEA-1680,Clinique Wellness Elite 2025,Health & Beauty,Wellness,Clinique,79.24,62.39,310,3.27,4,2025-10-18,2.98,True,False,False,2025-01-01,2025-10-18
PROD-2025-001681,SEP-HEA-1681,Sephora Supplements Elite 2025,Health & Beauty,Supplements,Sephora,118.46,75.88,210,4.43,21,2025-12-17,5.32,True,False,False,2025-01-01,2025-12-17
PROD-2025-001682,SON-ELE-1682,Sony Smartphones Classic 2025,Electronics,Smartphones,Sony,2889.85,1841.95,127,5.0,34,2025-06-23,5.61,True,True,False,2025-01-01,2025-06-23
PROD-2025-001683,SON-ELE-1683,Sony Tablets Premium 2025,Electronics,Tablets,Sony,1013.74,623.49,149,3.65,55,2025-07-15,6.21,False,False,False,2025-01-01,2025-07-15
PROD-2025-001684,HAR-BOO-1684,HarperCollins Comics Max 2025,Books,Comics,HarperCollins,50.02,39.13,245,4.82,167,2025-05-22,8.54,False,False,True,2025-01-01,2025-05-22
PROD-2025-001685,THE-HEA-1685,The Body Shop Supplements Elite 2025,Health & Beauty,Supplements,The Body Shop,70.97,44.48,294,4.47,57,2025-03-02,5.03,False,False,False,2025-01-01,2025-03-02
PROD-2025-001686,L'O-HEA-1686,L'Oreal Supplements Classic 2025,Health & Beauty,Supplements,L'Oreal,156.15,118.0,349,4.34,14,2025-01-14,2.75,False,False,False,2025-01-01,2025-01-14
PROD-2025-001687,IKE-HOM-1687,IKEA Lighting Advanced 2025,Home & Garden,Lighting,IKEA,996.84,660.82,420,5.0,0,2025-11-20,9.39,False,False,False,2025-01-01,2025-11-20
PROD-2025-001688,IKE-HOM-1688,IKEA Furniture Smart 2025,Home & Garden,Furniture,IKEA,987.58,683.41,265,4.91,8,2025-04-01,2.8,True,False,False,2025-01-01,2025-04-01
PROD-2025-001689,REI-SPO-1689,REI Outdoor Advanced 2025,Sports,Outdoor,REI,1094.58,669.11,85,4.32,110,2025-09-21,6.22,True,False,False,2025-01-01,2025-09-21
PROD-2025-001690,GOO-ELE-1690,Google Headphones Max 2025,Electronics,Headphones,Google,2729.26,2000.73,53,4.41,2,2025-01-16,0.8,False,True,False,2025-01-01,2025-01-16
PROD-2025-001691,SON-ELE-1691,Sony Laptops Classic 2025,Electronics,Laptops,Sony,2158.77,1551.18,265,4.85,22,2025-04-14,9.76,True,False,False,2025-01-01,2025-04-14
PROD-2025-001692,L'O-HEA-1692,L'Oreal Wellness Smart 2025,Health & Beauty,Wellness,L'Oreal,275.88,189.63,214,5.0,462,2025-09-06,3.14,False,False,True,2025-01-01,2025-09-06
PROD-2025-001693,LOW-HOM-1693,Lowes Kitchen Elite 2025,Home & Garden,Kitchen,Lowes,134.69,107.39,112,4.32,33,2025-12-25,5.12,False,False,False,2025-01-01,2025-12-25
PROD-2025-001694,GOO-ELE-1694,Google Smartphones Ultra 2025,Electronics,Smartphones,Google,1698.38,1070.24,277,5.0,1,2025-06-20,6.09,False,True,False,2025-01-01,2025-06-20
PROD-2025-001695,LOW-HOM-1695,Lowes Furniture Premium 2025,Home & Garden,Furniture,Lowes,520.43,388.73,406,4.45,22,2025-09-07,7.63,False,False,False,2025-01-01,2025-09-07
PROD-2025-001696,PRA-FAS-1696,Prada Accessories Smart 2025,Fashion,Accessories,Prada,574.49,402.76,253,5.0,129,2025-04-16,6.69,False,False,True,2025-01-01,2025-04-16
PROD-2025-001697,GOO-ELE-1697,Google Smartphones Classic 2025,Electronics,Smartphones,Google,1111.05,797.17,50,5.0,43,2025-08-06,7.79,False,False,False,2025-01-01,2025-08-06
PROD-2025-001698,CB2-HOM-1698,CB2 Furniture Smart 2025,Home & Garden,Furniture,CB2,1434.27,1050.44,233,5.0,0,2025-11-20,5.58,False,False,False,2025-01-01,2025-11-20
PROD-2025-001699,MIC-ELE-1699,Microsoft Tablets Premium 2025,Electronics,Tablets,Microsoft,3159.71,2487.19,205,4.78,10,2025-03-30,2.21,False,False,False,2025-01-01,2025-03-30
PROD-2025-001700,GOO-ELE-1700,Google Smart Home Classic 2025,Electronics,Smart Home,Google,1727.86,1185.54,316,5.0,85,2025-10-12,5.91,True,False,False,2025-01-01,2025-10-12
PROD-2025-001701,NIK-SPO-1701,Nike Outdoor Max 2025,Sports,Outdoor,Nike,388.96,235.88,388,4.88,183,2025-05-19,8.96,True,False,True,2025-01-01,2025-05-19
PROD-2025-001702,WIL-HOM-1702,Williams Sonoma Tools Pro 2025,Home & Garden,Tools,Williams Sonoma,1309.67,888.38,81,3.74,11,2025-05-06,2.67,False,False,False,2025-01-01,2025-05-06
PROD-2025-001703,DC-BOO-1703,DC Educational Pro 2025,Books,Educational,DC,31.86,24.73,324,3.92,84,2025-04-15,7.92,False,False,False,2025-01-01,2025-04-15
PROD-2025-001704,NIK-SPO-1704,Nike Team Sports Premium 2025,Sports,Team Sports,Nike,968.0,695.98,124,3.28,33,2025-05-08,3.97,False,False,False,2025-01-01,2025-05-08
PROD-2025-001705,ADI-FAS-1705,Adidas Jewelry Ultra 2025,Fashion,Jewelry,Adidas,137.44,99.02,288,4.17,34,2025-05-15,6.31,True,False,False,2025-01-01,2025-05-15
PROD-2025-001706,H&M-FAS-1706,H&M Accessories Classic 2025,Fashion,Accessories,H&M,707.43,522.88,205,4.03,188,2025-06-28,1.83,True,False,False,2025-01-01,2025-06-28
PROD-2025-001707,PEN-BOO-1707,Penguin Children Pro 2025,Books,Children,Penguin,10.66,7.97,254,4.32,89,2025-01-05,7.38,False,False,False,2025-01-01,2025-01-05
PROD-2025-001708,PRA-FAS-1708,Prada Bags Max 2025,Fashion,Bags,Prada,28.09,19.58,333,4.86,3,2025-09-06,7.16,False,False,False,2025-01-01,2025-09-06
PROD-2025-001709,IKE-HOM-1709,IKEA Decor Max 2025,Home & Garden,Decor,IKEA,358.96,232.04,360,5.0,17,2025-07-11,6.18,False,False,False,2025-01-01,2025-07-11
PROD-2025-001710,ULT-HEA-1710,Ulta Supplements Advanced 2025,Health & Beauty,Supplements,Ulta,216.38,141.91,187,4.04,3,2025-08-06,1.19,False,False,False,2025-01-01,2025-08-06
PROD-2025-001711,NIV-HEA-1711,Nivea Skincare Advanced 2025,Health & Beauty,Skincare,Nivea,140.0,86.14,43,3.88,22,2025-05-01,9.88,False,False,False,2025-01-01,2025-05-01
PROD-2025-001712,NOR-SPO-1712,North Face Outdoor Ultra 2025,Sports,Outdoor,North Face,57.59,40.14,163,3.99,66,2025-07-13,6.42,True,False,False,2025-01-01,2025-07-13
